id	col1	col2	col3	random
4536	row4536_col1	row4536_col2	row4536_col3	3833
4537	row4537_col1	row4537_col2	row4537_col3	4733
4538	row4538_col1	row4538_col2	row4538_col3	2328
4539	row4539_col1	row4539_col2	row4539_col3	6974
4540	row4540_col1	row4540_col2	row4540_col3	294
4541	row4541_col1	row4541_col2	row4541_col3	9158
4542	row4542_col1	row4542_col2	row4542_col3	6133
4543	row4543_col1	row4543_col2	row4543_col3	8974
4544	row4544_col1	row4544_col2	row4544_col3	9720
4545	row4545_col1	row4545_col2	row4545_col3	7747
4546	row4546_col1	row4546_col2	row4546_col3	6726
4547	row4547_col1	row4547_col2	row4547_col3	9108
4548	row4548_col1	row4548_col2	row4548_col3	8392
4549	row4549_col1	row4549_col2	row4549_col3	5406
4550	row4550_col1	row4550_col2	row4550_col3	5224
4551	row4551_col1	row4551_col2	row4551_col3	1781
4552	row4552_col1	row4552_col2	row4552_col3	1306
4553	row4553_col1	row4553_col2	row4553_col3	1742
4554	row4554_col1	row4554_col2	row4554_col3	5589
4555	row4555_col1	row4555_col2	row4555_col3	6692
4556	row4556_col1	row4556_col2	row4556_col3	2482
4557	row4557_col1	row4557_col2	row4557_col3	5941
4558	row4558_col1	row4558_col2	row4558_col3	3204
4559	row4559_col1	row4559_col2	row4559_col3	7
4560	row4560_col1	row4560_col2	row4560_col3	7457
4561	row4561_col1	row4561_col2	row4561_col3	9144
4562	row4562_col1	row4562_col2	row4562_col3	2877
4563	row4563_col1	row4563_col2	row4563_col3	763
4564	row4564_col1	row4564_col2	row4564_col3	3947
4565	row4565_col1	row4565_col2	row4565_col3	3076
4566	row4566_col1	row4566_col2	row4566_col3	7660
4567	row4567_col1	row4567_col2	row4567_col3	5103
4568	row4568_col1	row4568_col2	row4568_col3	2825
4569	row4569_col1	row4569_col2	row4569_col3	3676
4570	row4570_col1	row4570_col2	row4570_col3	90
4571	row4571_col1	row4571_col2	row4571_col3	2298
4572	row4572_col1	row4572_col2	row4572_col3	9999
4573	row4573_col1	row4573_col2	row4573_col3	3874
4574	row4574_col1	row4574_col2	row4574_col3	6280
4575	row4575_col1	row4575_col2	row4575_col3	3399
4576	row4576_col1	row4576_col2	row4576_col3	5834
4577	row4577_col1	row4577_col2	row4577_col3	1789
4578	row4578_col1	row4578_col2	row4578_col3	65
4579	row4579_col1	row4579_col2	row4579_col3	9017
4580	row4580_col1	row4580_col2	row4580_col3	80
4581	row4581_col1	row4581_col2	row4581_col3	8154
4582	row4582_col1	row4582_col2	row4582_col3	8041
4583	row4583_col1	row4583_col2	row4583_col3	181
4584	row4584_col1	row4584_col2	row4584_col3	7480
4585	row4585_col1	row4585_col2	row4585_col3	8940
4586	row4586_col1	row4586_col2	row4586_col3	7514
4587	row4587_col1	row4587_col2	row4587_col3	407
4588	row4588_col1	row4588_col2	row4588_col3	5555
4589	row4589_col1	row4589_col2	row4589_col3	6391
4590	row4590_col1	row4590_col2	row4590_col3	9757
4591	row4591_col1	row4591_col2	row4591_col3	5224
4592	row4592_col1	row4592_col2	row4592_col3	4029
4593	row4593_col1	row4593_col2	row4593_col3	6172
4594	row4594_col1	row4594_col2	row4594_col3	2501
4595	row4595_col1	row4595_col2	row4595_col3	445
4596	row4596_col1	row4596_col2	row4596_col3	3208
4597	row4597_col1	row4597_col2	row4597_col3	4449
4598	row4598_col1	row4598_col2	row4598_col3	6789
4599	row4599_col1	row4599_col2	row4599_col3	1941
4600	row4600_col1	row4600_col2	row4600_col3	9847
4601	row4601_col1	row4601_col2	row4601_col3	1740
4602	row4602_col1	row4602_col2	row4602_col3	4828
4603	row4603_col1	row4603_col2	row4603_col3	8149
4604	row4604_col1	row4604_col2	row4604_col3	6643
4605	row4605_col1	row4605_col2	row4605_col3	9850
4606	row4606_col1	row4606_col2	row4606_col3	8031
4607	row4607_col1	row4607_col2	row4607_col3	8660
4608	row4608_col1	row4608_col2	row4608_col3	2355
4609	row4609_col1	row4609_col2	row4609_col3	4343
4610	row4610_col1	row4610_col2	row4610_col3	52
4611	row4611_col1	row4611_col2	row4611_col3	4503
4612	row4612_col1	row4612_col2	row4612_col3	982
4613	row4613_col1	row4613_col2	row4613_col3	1532
4614	row4614_col1	row4614_col2	row4614_col3	2893
4615	row4615_col1	row4615_col2	row4615_col3	4169
4616	row4616_col1	row4616_col2	row4616_col3	4736
4617	row4617_col1	row4617_col2	row4617_col3	4227
4618	row4618_col1	row4618_col2	row4618_col3	4143
4619	row4619_col1	row4619_col2	row4619_col3	7688
4620	row4620_col1	row4620_col2	row4620_col3	3093
4621	row4621_col1	row4621_col2	row4621_col3	3798
4622	row4622_col1	row4622_col2	row4622_col3	4472
4623	row4623_col1	row4623_col2	row4623_col3	9813
4624	row4624_col1	row4624_col2	row4624_col3	5881
4625	row4625_col1	row4625_col2	row4625_col3	3954
4626	row4626_col1	row4626_col2	row4626_col3	3692
4627	row4627_col1	row4627_col2	row4627_col3	6464
4628	row4628_col1	row4628_col2	row4628_col3	4819
4629	row4629_col1	row4629_col2	row4629_col3	9977
4630	row4630_col1	row4630_col2	row4630_col3	7052
4631	row4631_col1	row4631_col2	row4631_col3	731
4632	row4632_col1	row4632_col2	row4632_col3	1818
4633	row4633_col1	row4633_col2	row4633_col3	8455
4634	row4634_col1	row4634_col2	row4634_col3	5232
4635	row4635_col1	row4635_col2	row4635_col3	9244
4636	row4636_col1	row4636_col2	row4636_col3	7368
4637	row4637_col1	row4637_col2	row4637_col3	3247
4638	row4638_col1	row4638_col2	row4638_col3	5367
4639	row4639_col1	row4639_col2	row4639_col3	5477
4640	row4640_col1	row4640_col2	row4640_col3	7085
4641	row4641_col1	row4641_col2	row4641_col3	9626
4642	row4642_col1	row4642_col2	row4642_col3	3326
4643	row4643_col1	row4643_col2	row4643_col3	9764
4644	row4644_col1	row4644_col2	row4644_col3	8872
4645	row4645_col1	row4645_col2	row4645_col3	302
4646	row4646_col1	row4646_col2	row4646_col3	9535
4647	row4647_col1	row4647_col2	row4647_col3	7001
4648	row4648_col1	row4648_col2	row4648_col3	1896
4649	row4649_col1	row4649_col2	row4649_col3	7098
4650	row4650_col1	row4650_col2	row4650_col3	842
4651	row4651_col1	row4651_col2	row4651_col3	714
4652	row4652_col1	row4652_col2	row4652_col3	4560
4653	row4653_col1	row4653_col2	row4653_col3	8942
4654	row4654_col1	row4654_col2	row4654_col3	5406
4655	row4655_col1	row4655_col2	row4655_col3	7009
4656	row4656_col1	row4656_col2	row4656_col3	3074
4657	row4657_col1	row4657_col2	row4657_col3	865
4658	row4658_col1	row4658_col2	row4658_col3	4704
4659	row4659_col1	row4659_col2	row4659_col3	1739
4660	row4660_col1	row4660_col2	row4660_col3	9248
4661	row4661_col1	row4661_col2	row4661_col3	9327
4662	row4662_col1	row4662_col2	row4662_col3	3241
4663	row4663_col1	row4663_col2	row4663_col3	4875
4664	row4664_col1	row4664_col2	row4664_col3	4804
4665	row4665_col1	row4665_col2	row4665_col3	7401
4666	row4666_col1	row4666_col2	row4666_col3	4522
4667	row4667_col1	row4667_col2	row4667_col3	6161
4668	row4668_col1	row4668_col2	row4668_col3	7091
4669	row4669_col1	row4669_col2	row4669_col3	3818
4670	row4670_col1	row4670_col2	row4670_col3	4866
4671	row4671_col1	row4671_col2	row4671_col3	5998
4672	row4672_col1	row4672_col2	row4672_col3	6022
4673	row4673_col1	row4673_col2	row4673_col3	5078
4674	row4674_col1	row4674_col2	row4674_col3	8173
4675	row4675_col1	row4675_col2	row4675_col3	8026
4676	row4676_col1	row4676_col2	row4676_col3	6624
4677	row4677_col1	row4677_col2	row4677_col3	2446
4678	row4678_col1	row4678_col2	row4678_col3	86
4679	row4679_col1	row4679_col2	row4679_col3	9376
4680	row4680_col1	row4680_col2	row4680_col3	1907
4681	row4681_col1	row4681_col2	row4681_col3	1918
4682	row4682_col1	row4682_col2	row4682_col3	5923
4683	row4683_col1	row4683_col2	row4683_col3	2285
4684	row4684_col1	row4684_col2	row4684_col3	2076
4685	row4685_col1	row4685_col2	row4685_col3	1841
4686	row4686_col1	row4686_col2	row4686_col3	5654
4687	row4687_col1	row4687_col2	row4687_col3	2405
4688	row4688_col1	row4688_col2	row4688_col3	5660
4689	row4689_col1	row4689_col2	row4689_col3	5606
4690	row4690_col1	row4690_col2	row4690_col3	5304
4691	row4691_col1	row4691_col2	row4691_col3	9625
4692	row4692_col1	row4692_col2	row4692_col3	669
4693	row4693_col1	row4693_col2	row4693_col3	7698
4694	row4694_col1	row4694_col2	row4694_col3	7298
4695	row4695_col1	row4695_col2	row4695_col3	3153
4696	row4696_col1	row4696_col2	row4696_col3	8501
4697	row4697_col1	row4697_col2	row4697_col3	1368
4698	row4698_col1	row4698_col2	row4698_col3	1280
4699	row4699_col1	row4699_col2	row4699_col3	3713
4700	row4700_col1	row4700_col2	row4700_col3	8270
4701	row4701_col1	row4701_col2	row4701_col3	2175
4702	row4702_col1	row4702_col2	row4702_col3	2795
4703	row4703_col1	row4703_col2	row4703_col3	9802
4704	row4704_col1	row4704_col2	row4704_col3	9123
4705	row4705_col1	row4705_col2	row4705_col3	6683
4706	row4706_col1	row4706_col2	row4706_col3	1010
4707	row4707_col1	row4707_col2	row4707_col3	4316
4708	row4708_col1	row4708_col2	row4708_col3	5783
4709	row4709_col1	row4709_col2	row4709_col3	6737
4710	row4710_col1	row4710_col2	row4710_col3	4101
4711	row4711_col1	row4711_col2	row4711_col3	7039
4712	row4712_col1	row4712_col2	row4712_col3	6733
4713	row4713_col1	row4713_col2	row4713_col3	5581
4714	row4714_col1	row4714_col2	row4714_col3	4667
4715	row4715_col1	row4715_col2	row4715_col3	6792
4716	row4716_col1	row4716_col2	row4716_col3	2452
4717	row4717_col1	row4717_col2	row4717_col3	2205
4718	row4718_col1	row4718_col2	row4718_col3	5046
4719	row4719_col1	row4719_col2	row4719_col3	8389
4720	row4720_col1	row4720_col2	row4720_col3	6106
4721	row4721_col1	row4721_col2	row4721_col3	3133
4722	row4722_col1	row4722_col2	row4722_col3	6566
4723	row4723_col1	row4723_col2	row4723_col3	7749
4724	row4724_col1	row4724_col2	row4724_col3	6228
4725	row4725_col1	row4725_col2	row4725_col3	2040
4726	row4726_col1	row4726_col2	row4726_col3	9593
4727	row4727_col1	row4727_col2	row4727_col3	7157
4728	row4728_col1	row4728_col2	row4728_col3	2126
4729	row4729_col1	row4729_col2	row4729_col3	2167
4730	row4730_col1	row4730_col2	row4730_col3	5230
4731	row4731_col1	row4731_col2	row4731_col3	3827
4732	row4732_col1	row4732_col2	row4732_col3	5992
4733	row4733_col1	row4733_col2	row4733_col3	1199
4734	row4734_col1	row4734_col2	row4734_col3	8690
4735	row4735_col1	row4735_col2	row4735_col3	7641
4736	row4736_col1	row4736_col2	row4736_col3	9675
4737	row4737_col1	row4737_col2	row4737_col3	2315
4738	row4738_col1	row4738_col2	row4738_col3	2761
4739	row4739_col1	row4739_col2	row4739_col3	666
4740	row4740_col1	row4740_col2	row4740_col3	5192
4741	row4741_col1	row4741_col2	row4741_col3	6495
4742	row4742_col1	row4742_col2	row4742_col3	1732
4743	row4743_col1	row4743_col2	row4743_col3	5634
4744	row4744_col1	row4744_col2	row4744_col3	942
4745	row4745_col1	row4745_col2	row4745_col3	4553
4746	row4746_col1	row4746_col2	row4746_col3	5190
4747	row4747_col1	row4747_col2	row4747_col3	4142
4748	row4748_col1	row4748_col2	row4748_col3	2549
4749	row4749_col1	row4749_col2	row4749_col3	8839
4750	row4750_col1	row4750_col2	row4750_col3	4307
4751	row4751_col1	row4751_col2	row4751_col3	6704
4752	row4752_col1	row4752_col2	row4752_col3	9735
4753	row4753_col1	row4753_col2	row4753_col3	1548
4754	row4754_col1	row4754_col2	row4754_col3	4913
4755	row4755_col1	row4755_col2	row4755_col3	1759
4756	row4756_col1	row4756_col2	row4756_col3	4938
4757	row4757_col1	row4757_col2	row4757_col3	8703
4758	row4758_col1	row4758_col2	row4758_col3	212
4759	row4759_col1	row4759_col2	row4759_col3	9915
4760	row4760_col1	row4760_col2	row4760_col3	304
4761	row4761_col1	row4761_col2	row4761_col3	8064
4762	row4762_col1	row4762_col2	row4762_col3	6409
4763	row4763_col1	row4763_col2	row4763_col3	9129
4764	row4764_col1	row4764_col2	row4764_col3	9599
4765	row4765_col1	row4765_col2	row4765_col3	822
4766	row4766_col1	row4766_col2	row4766_col3	6142
4767	row4767_col1	row4767_col2	row4767_col3	187
4768	row4768_col1	row4768_col2	row4768_col3	8594
4769	row4769_col1	row4769_col2	row4769_col3	433
4770	row4770_col1	row4770_col2	row4770_col3	8004
4771	row4771_col1	row4771_col2	row4771_col3	9190
4772	row4772_col1	row4772_col2	row4772_col3	3558
4773	row4773_col1	row4773_col2	row4773_col3	5474
4774	row4774_col1	row4774_col2	row4774_col3	1895
4775	row4775_col1	row4775_col2	row4775_col3	1625
4776	row4776_col1	row4776_col2	row4776_col3	418
4777	row4777_col1	row4777_col2	row4777_col3	955
4778	row4778_col1	row4778_col2	row4778_col3	4071
4779	row4779_col1	row4779_col2	row4779_col3	164
4780	row4780_col1	row4780_col2	row4780_col3	4165
4781	row4781_col1	row4781_col2	row4781_col3	712
4782	row4782_col1	row4782_col2	row4782_col3	4374
4783	row4783_col1	row4783_col2	row4783_col3	9390
4784	row4784_col1	row4784_col2	row4784_col3	2106
4785	row4785_col1	row4785_col2	row4785_col3	4946
4786	row4786_col1	row4786_col2	row4786_col3	9329
4787	row4787_col1	row4787_col2	row4787_col3	8475
4788	row4788_col1	row4788_col2	row4788_col3	7744
4789	row4789_col1	row4789_col2	row4789_col3	4408
4790	row4790_col1	row4790_col2	row4790_col3	7486
4791	row4791_col1	row4791_col2	row4791_col3	1567
4792	row4792_col1	row4792_col2	row4792_col3	3429
4793	row4793_col1	row4793_col2	row4793_col3	2821
4794	row4794_col1	row4794_col2	row4794_col3	3129
4795	row4795_col1	row4795_col2	row4795_col3	9715
4796	row4796_col1	row4796_col2	row4796_col3	3432
4797	row4797_col1	row4797_col2	row4797_col3	9245
4798	row4798_col1	row4798_col2	row4798_col3	5595
4799	row4799_col1	row4799_col2	row4799_col3	7064
4800	row4800_col1	row4800_col2	row4800_col3	6780
4801	row4801_col1	row4801_col2	row4801_col3	9155
4802	row4802_col1	row4802_col2	row4802_col3	9681
4803	row4803_col1	row4803_col2	row4803_col3	4553
4804	row4804_col1	row4804_col2	row4804_col3	5777
4805	row4805_col1	row4805_col2	row4805_col3	8519
4806	row4806_col1	row4806_col2	row4806_col3	3318
4807	row4807_col1	row4807_col2	row4807_col3	3657
4808	row4808_col1	row4808_col2	row4808_col3	2078
4809	row4809_col1	row4809_col2	row4809_col3	8752
4810	row4810_col1	row4810_col2	row4810_col3	2795
4811	row4811_col1	row4811_col2	row4811_col3	3403
4812	row4812_col1	row4812_col2	row4812_col3	8758
4813	row4813_col1	row4813_col2	row4813_col3	7576
4814	row4814_col1	row4814_col2	row4814_col3	9139
4815	row4815_col1	row4815_col2	row4815_col3	5815
4816	row4816_col1	row4816_col2	row4816_col3	2072
4817	row4817_col1	row4817_col2	row4817_col3	5426
4818	row4818_col1	row4818_col2	row4818_col3	7551
4819	row4819_col1	row4819_col2	row4819_col3	6613
4820	row4820_col1	row4820_col2	row4820_col3	6674
4821	row4821_col1	row4821_col2	row4821_col3	7681
4822	row4822_col1	row4822_col2	row4822_col3	8665
4823	row4823_col1	row4823_col2	row4823_col3	3233
4824	row4824_col1	row4824_col2	row4824_col3	7680
4825	row4825_col1	row4825_col2	row4825_col3	2445
4826	row4826_col1	row4826_col2	row4826_col3	766
4827	row4827_col1	row4827_col2	row4827_col3	180
4828	row4828_col1	row4828_col2	row4828_col3	2673
4829	row4829_col1	row4829_col2	row4829_col3	5558
4830	row4830_col1	row4830_col2	row4830_col3	547
4831	row4831_col1	row4831_col2	row4831_col3	6649
4832	row4832_col1	row4832_col2	row4832_col3	5737
4833	row4833_col1	row4833_col2	row4833_col3	9926
4834	row4834_col1	row4834_col2	row4834_col3	3812
4835	row4835_col1	row4835_col2	row4835_col3	4949
4836	row4836_col1	row4836_col2	row4836_col3	2437
4837	row4837_col1	row4837_col2	row4837_col3	12
4838	row4838_col1	row4838_col2	row4838_col3	9911
4839	row4839_col1	row4839_col2	row4839_col3	8248
4840	row4840_col1	row4840_col2	row4840_col3	852
4841	row4841_col1	row4841_col2	row4841_col3	6836
4842	row4842_col1	row4842_col2	row4842_col3	9068
4843	row4843_col1	row4843_col2	row4843_col3	7892
4844	row4844_col1	row4844_col2	row4844_col3	988
4845	row4845_col1	row4845_col2	row4845_col3	3805
4846	row4846_col1	row4846_col2	row4846_col3	1078
4847	row4847_col1	row4847_col2	row4847_col3	4285
4848	row4848_col1	row4848_col2	row4848_col3	5920
4849	row4849_col1	row4849_col2	row4849_col3	7064
4850	row4850_col1	row4850_col2	row4850_col3	5419
4851	row4851_col1	row4851_col2	row4851_col3	4391
4852	row4852_col1	row4852_col2	row4852_col3	4928
4853	row4853_col1	row4853_col2	row4853_col3	3065
4854	row4854_col1	row4854_col2	row4854_col3	2183
4855	row4855_col1	row4855_col2	row4855_col3	7984
4856	row4856_col1	row4856_col2	row4856_col3	8704
4857	row4857_col1	row4857_col2	row4857_col3	8871
4858	row4858_col1	row4858_col2	row4858_col3	3299
4859	row4859_col1	row4859_col2	row4859_col3	3338
4860	row4860_col1	row4860_col2	row4860_col3	5781
4861	row4861_col1	row4861_col2	row4861_col3	575
4862	row4862_col1	row4862_col2	row4862_col3	6956
4863	row4863_col1	row4863_col2	row4863_col3	4466
4864	row4864_col1	row4864_col2	row4864_col3	5663
4865	row4865_col1	row4865_col2	row4865_col3	9664
4866	row4866_col1	row4866_col2	row4866_col3	1157
4867	row4867_col1	row4867_col2	row4867_col3	2301
4868	row4868_col1	row4868_col2	row4868_col3	7630
4869	row4869_col1	row4869_col2	row4869_col3	5961
4870	row4870_col1	row4870_col2	row4870_col3	277
4871	row4871_col1	row4871_col2	row4871_col3	2311
4872	row4872_col1	row4872_col2	row4872_col3	1682
4873	row4873_col1	row4873_col2	row4873_col3	7727
4874	row4874_col1	row4874_col2	row4874_col3	1496
4875	row4875_col1	row4875_col2	row4875_col3	5551
4876	row4876_col1	row4876_col2	row4876_col3	2026
4877	row4877_col1	row4877_col2	row4877_col3	8258
4878	row4878_col1	row4878_col2	row4878_col3	8656
4879	row4879_col1	row4879_col2	row4879_col3	612
4880	row4880_col1	row4880_col2	row4880_col3	7227
4881	row4881_col1	row4881_col2	row4881_col3	9908
4882	row4882_col1	row4882_col2	row4882_col3	3110
4883	row4883_col1	row4883_col2	row4883_col3	9694
4884	row4884_col1	row4884_col2	row4884_col3	3103
4885	row4885_col1	row4885_col2	row4885_col3	6796
4886	row4886_col1	row4886_col2	row4886_col3	647
4887	row4887_col1	row4887_col2	row4887_col3	3744
4888	row4888_col1	row4888_col2	row4888_col3	3383
4889	row4889_col1	row4889_col2	row4889_col3	3411
4890	row4890_col1	row4890_col2	row4890_col3	7006
4891	row4891_col1	row4891_col2	row4891_col3	275
4892	row4892_col1	row4892_col2	row4892_col3	7465
4893	row4893_col1	row4893_col2	row4893_col3	8658
4894	row4894_col1	row4894_col2	row4894_col3	625
4895	row4895_col1	row4895_col2	row4895_col3	7214
4896	row4896_col1	row4896_col2	row4896_col3	5642
4897	row4897_col1	row4897_col2	row4897_col3	8083
4898	row4898_col1	row4898_col2	row4898_col3	2408
4899	row4899_col1	row4899_col2	row4899_col3	8106
4900	row4900_col1	row4900_col2	row4900_col3	7540
4901	row4901_col1	row4901_col2	row4901_col3	3633
4902	row4902_col1	row4902_col2	row4902_col3	2409
4903	row4903_col1	row4903_col2	row4903_col3	1544
4904	row4904_col1	row4904_col2	row4904_col3	617
4905	row4905_col1	row4905_col2	row4905_col3	7657
4906	row4906_col1	row4906_col2	row4906_col3	8218
4907	row4907_col1	row4907_col2	row4907_col3	7060
4908	row4908_col1	row4908_col2	row4908_col3	3121
4909	row4909_col1	row4909_col2	row4909_col3	2257
4910	row4910_col1	row4910_col2	row4910_col3	8577
4911	row4911_col1	row4911_col2	row4911_col3	7598
4912	row4912_col1	row4912_col2	row4912_col3	2206
4913	row4913_col1	row4913_col2	row4913_col3	3888
4914	row4914_col1	row4914_col2	row4914_col3	6103
4915	row4915_col1	row4915_col2	row4915_col3	2853
4916	row4916_col1	row4916_col2	row4916_col3	3875
4917	row4917_col1	row4917_col2	row4917_col3	3317
4918	row4918_col1	row4918_col2	row4918_col3	1503
4919	row4919_col1	row4919_col2	row4919_col3	9398
4920	row4920_col1	row4920_col2	row4920_col3	6154
4921	row4921_col1	row4921_col2	row4921_col3	9259
4922	row4922_col1	row4922_col2	row4922_col3	3408
4923	row4923_col1	row4923_col2	row4923_col3	9146
4924	row4924_col1	row4924_col2	row4924_col3	2838
4925	row4925_col1	row4925_col2	row4925_col3	5003
4926	row4926_col1	row4926_col2	row4926_col3	7993
4927	row4927_col1	row4927_col2	row4927_col3	9369
4928	row4928_col1	row4928_col2	row4928_col3	1750
4929	row4929_col1	row4929_col2	row4929_col3	1244
4930	row4930_col1	row4930_col2	row4930_col3	7636
4931	row4931_col1	row4931_col2	row4931_col3	7291
4932	row4932_col1	row4932_col2	row4932_col3	4053
4933	row4933_col1	row4933_col2	row4933_col3	5464
4934	row4934_col1	row4934_col2	row4934_col3	7385
4935	row4935_col1	row4935_col2	row4935_col3	9320
4936	row4936_col1	row4936_col2	row4936_col3	7855
4937	row4937_col1	row4937_col2	row4937_col3	3125
